,loss,mse,val_loss,val_mse,lr
69,1.5619693834311705e-05,1.5619696569046937e-05,1.2709682178459302e-05,1.2709685506706592e-05,4.999999873689376e-06
70,1.5566132440835117e-05,1.556613096909132e-05,1.2565550381984012e-05,1.2565554243337829e-05,4.999999873689376e-06
71,1.555036819910425e-05,1.55503730638884e-05,1.2738981873325091e-05,1.2738983969029505e-05,4.999999873689376e-06
72,1.5595690839385117e-05,1.5595687727909535e-05,1.209337063086603e-05,1.209337278851308e-05,4.999999873689376e-06
73,1.5598890327112642e-05,1.5598887330270372e-05,1.2036028056370754e-05,1.2036028238071594e-05,4.999999873689376e-06
74,1.5601000019373048e-05,1.560099917696789e-05,1.2032243099063443e-05,1.2032242921122815e-05,4.999999873689376e-06
75,1.561301185694588e-05,1.5613020877935924e-05,1.2111086691937086e-05,1.2111087926314212e-05,4.999999873689376e-06
76,1.5652843913458014e-05,1.5652845831937157e-05,1.2301583555807558e-05,1.230158068210585e-05,4.999999873689376e-06
77,1.555467982470098e-05,1.55546822497854e-05,1.2083086744533226e-05,1.2083091860404238e-05,4.999999873689376e-06
78,1.5613756787870012e-05,1.5613755749654956e-05,1.2293596501092126e-05,1.2293595318624284e-05,4.999999873689376e-06
79,1.561916041337997e-05,1.5619158148183487e-05,1.2100343681585279e-05,1.2100343155907467e-05,4.999999873689376e-06
80,1.5607113356087044e-05,1.5607110981363803e-05,1.2024145815017203e-05,1.2024142961308826e-05,4.999999873689376e-06
81,1.5548236182578832e-05,1.554824302729685e-05,1.2618425436971752e-05,1.2618422260857187e-05,4.999999873689376e-06
